player,team,goals_for,goals_against,minutes_played,minutes_benched,team_goals_for,team_goals_against,team_goals,ag_team_goals,90m_player_goals,ag_90m_player_goals,90m_team_goals,ag_90m_team_goals
b'Octavio Zapata',Deportivo La,1.0,2.0,93.0,569.0,8.0,9.0,7.0,7.0,0.967741935483871,1.935483870967742,1.1072056239015817,1.1072056239015817
b'Robert Arboleda',U. Católica,1.0,2.0,188.0,0.0,1.0,2.0,0.0,0.0,0.4787234042553192,0.9574468085106383,0.0,0.0
b'Luis Adv?ncula',NOB,19.0,20.0,1680.0,199.0,22.0,23.0,3.0,3.0,1.0178571428571428,1.0714285714285714,1.35678391959799,1.35678391959799
b'Patricio Araujo',PUE,0.0,1.0,94.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9574468085106383,0.0,0.0
b'Alexis Rolin',CABJ,7.0,6.0,374.0,2626.0,42.0,29.0,35.0,23.0,1.6844919786096257,1.4438502673796791,1.1995430312261997,0.7882711348057883
b'Leandro D?az Baffico',SARM,2.0,5.0,465.0,1426.0,12.0,19.0,10.0,14.0,0.3870967741935484,0.967741935483871,0.6311360448807855,0.8835904628330996
b'Daniele Franco',SMSJ,2.0,0.0,97.0,1714.0,25.0,25.0,23.0,25.0,1.8556701030927836,0.0,1.2077012835472578,1.3127187864644108
b'Luis Ardente',SMSJ,25.0,25.0,1811.0,0.0,25.0,25.0,0.0,0.0,1.2424075096631695,1.2424075096631695,0.0,0.0
b'Diego Godoy',USF,1.0,0.0,59.0,1825.0,26.0,23.0,25.0,23.0,1.5254237288135593,0.0,1.2328767123287672,1.1342465753424658
b'Follmann',Chapecoense ,0.0,1.0,94.0,187.0,3.0,2.0,3.0,1.0,0.0,0.9574468085106383,1.4438502673796791,0.48128342245989303
b'Robert Flores',River Plate,2.0,9.0,164.0,494.0,6.0,14.0,4.0,5.0,1.0975609756097562,4.939024390243903,0.728744939271255,0.9109311740890689
b'Diego',Flamengo,3.0,1.0,95.0,202.0,6.0,5.0,3.0,4.0,2.8421052631578947,0.9473684210526315,1.3366336633663367,1.7821782178217822
b'Sebasti?n Saja',RAC,37.0,31.0,1876.0,851.0,49.0,37.0,12.0,6.0,1.775053304904051,1.4872068230277184,1.2690951821386605,0.6345475910693302
b'Jon?s Guti?rrez',DYJ,4.0,4.0,191.0,1711.0,27.0,22.0,23.0,18.0,1.8848167539267016,1.8848167539267016,1.2098188194038575,0.9468147282291058
b'Juan Carlos Escobar',Luqueño,2.0,0.0,94.0,282.0,3.0,4.0,1.0,4.0,1.9148936170212767,0.0,0.3191489361702128,1.2765957446808511
b'Mariano And?jar',EST,28.0,9.0,1695.0,470.0,36.0,13.0,8.0,4.0,1.4867256637168142,0.4778761061946903,1.5319148936170213,0.7659574468085106
b'Carlos Espinosa',U Católica,2.0,2.0,67.0,122.0,2.0,4.0,0.0,2.0,2.6865671641791047,2.6865671641791047,0.0,1.4754098360655739
b'Cristhian Paredes',Sol de Améri,5.0,4.0,439.0,34.0,5.0,4.0,0.0,0.0,1.0250569476082005,0.8200455580865603,0.0,0.0
b'Christian Su?rez',U. de Chile,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b'Silvio Torales',Cerro Porteñ,4.0,3.0,204.0,928.0,17.0,13.0,13.0,10.0,1.7647058823529411,1.3235294117647058,1.2607758620689655,0.9698275862068966
b'?lex Bernal',NAL,3.0,0.0,124.0,1671.0,34.0,8.0,31.0,8.0,2.1774193548387095,0.0,1.6696588868940754,0.43087971274685816
b'Nelson Sep?lveda',Cobresal,1.0,7.0,244.0,226.0,2.0,15.0,1.0,8.0,0.36885245901639346,2.581967213114754,0.39823008849557523,3.185840707964602
b'Reinaldo Lenis',Sport,0.0,0.0,21.0,168.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5357142857142857
b'Hyoran',Chapecoense ,1.0,0.0,18.0,263.0,3.0,2.0,2.0,2.0,5.0,0.0,0.6844106463878327,0.6844106463878327
b'Guido Herrera',TDC,1.0,3.0,378.0,0.0,1.0,3.0,0.0,0.0,0.23809523809523808,0.7142857142857143,0.0,0.0
b'Mauro Formica',NOB,11.0,11.0,809.0,1070.0,22.0,23.0,11.0,12.0,1.2237330037082819,1.2237330037082819,0.9252336448598131,1.0093457943925233
b'Fernando Gago',CABJ,21.0,12.0,1405.0,1595.0,42.0,29.0,21.0,17.0,1.3451957295373667,0.7686832740213523,1.1849529780564263,0.9592476489028213
b'Roberto Brum',GLP,8.0,14.0,1106.0,677.0,21.0,20.0,13.0,6.0,0.650994575045208,1.139240506329114,1.7282127031019203,0.7976366322008862
b'Marcio Andre Valverde',RGO,4.0,5.0,355.0,21.0,4.0,5.0,0.0,0.0,1.0140845070422535,1.267605633802817,0.0,0.0
b'John Lucumi',DCI,2.0,4.0,93.0,464.0,7.0,18.0,5.0,14.0,1.935483870967742,3.870967741935484,0.9698275862068966,2.7155172413793105
b'Jean Beaus?jour',Colo Colo,4.0,5.0,561.0,0.0,4.0,5.0,0.0,0.0,0.6417112299465241,0.8021390374331551,0.0,0.0
b'Dami?n Arce',QUI,5.0,7.0,168.0,1713.0,24.0,38.0,19.0,31.0,2.6785714285714284,3.75,0.9982486865148862,1.6287215411558669
b'Enrique Meza',TUC,8.0,8.0,636.0,1153.0,28.0,25.0,20.0,17.0,1.1320754716981132,1.1320754716981132,1.5611448395490026,1.3269731136166523
b'Mauricio T?vez',NOB,3.0,6.0,270.0,1609.0,22.0,23.0,19.0,17.0,1.0,2.0,1.062771908017402,0.9509011808576756
b'Cristian Gonz?lez',River Plate,5.0,11.0,642.0,16.0,6.0,14.0,1.0,3.0,0.7009345794392523,1.5420560747663552,5.625,16.875
b'Andr?s D?Alessandro',CARP,27.0,24.0,1124.0,1518.0,46.0,33.0,19.0,9.0,2.1619217081850532,1.9217081850533808,1.1264822134387351,0.5335968379446641
b'Nicolas Pasquini',LAN,11.0,5.0,588.0,1574.0,33.0,14.0,22.0,9.0,1.683673469387755,0.7653061224489796,1.2579415501905973,0.5146124523506989
b'Diego Morales',TIG,8.0,18.0,925.0,960.0,23.0,23.0,15.0,5.0,0.7783783783783784,1.7513513513513514,1.40625,0.46875
b'Alejandro Hohberg',CVL,0.0,1.0,95.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0
b'Nicol?s Navarro',SL,1.0,1.0,94.0,2733.0,41.0,34.0,40.0,33.0,0.9574468085106383,0.9574468085106383,1.3172338090010978,1.0867178924259056
b'Nicol?s Aguirre',LAN,17.0,11.0,1083.0,1079.0,33.0,14.0,16.0,3.0,1.4127423822714682,0.9141274238227147,1.3345690454124188,0.25023169601482853
b'Emanuel Olivera',COL,0.0,0.0,5.0,1781.0,24.0,31.0,24.0,31.0,0.0,0.0,1.2128017967434026,1.566535654126895
b'Emanuel Tripodi',SARM,10.0,17.0,1511.0,380.0,12.0,19.0,2.0,2.0,0.5956320317670417,1.012574454003971,0.47368421052631576,0.47368421052631576
b'Luciano Lollo',RAC,7.0,2.0,404.0,2323.0,49.0,37.0,42.0,35.0,1.5594059405940595,0.44554455445544555,1.6272061988807576,1.3560051657339647
b'Pablo Salinas',Blooming,0.0,0.0,53.0,323.0,2.0,4.0,2.0,4.0,0.0,0.0,0.5572755417956656,1.1145510835913313
b'Douglas',Gremio,10.0,10.0,570.0,178.0,10.0,10.0,0.0,0.0,1.5789473684210527,1.5789473684210527,0.0,0.0
b'Johan Fuentes',Cobresal,2.0,10.0,301.0,169.0,2.0,15.0,0.0,5.0,0.5980066445182725,2.990033222591362,0.0,2.662721893491124
b'Luciano G?mez',BAN,2.0,5.0,259.0,1811.0,22.0,29.0,20.0,24.0,0.694980694980695,1.7374517374517375,0.9939260077305356,1.1927112092766428
b'Gaspar ??iguez',TIG,2.0,3.0,258.0,1627.0,23.0,23.0,21.0,20.0,0.6976744186046512,1.0465116279069768,1.1616472034419176,1.1063306699446835
b'Ivo Chaves',TDC,0.0,1.0,34.0,344.0,1.0,3.0,1.0,2.0,0.0,2.6470588235294117,0.2616279069767442,0.5232558139534884
b'Franco Leys',COL,0.0,5.0,122.0,1664.0,24.0,31.0,24.0,26.0,0.0,3.6885245901639343,1.2980769230769231,1.40625
b'Jos? Welison',ECV,0.0,1.0,83.0,105.0,2.0,2.0,2.0,1.0,0.0,1.0843373493975903,1.7142857142857142,0.8571428571428571
b'Tom?s Pochettino',DYJ,11.0,11.0,636.0,1266.0,27.0,22.0,16.0,11.0,1.5566037735849056,1.5566037735849056,1.1374407582938388,0.7819905213270142
b'Ezequiel Benav?dez',LDU,5.0,11.0,469.0,94.0,6.0,12.0,1.0,1.0,0.9594882729211087,2.1108742004264394,0.9574468085106383,0.9574468085106383
b'Mois?s Velasco',TOL,1.0,4.0,174.0,766.0,12.0,11.0,11.0,7.0,0.5172413793103449,2.0689655172413794,1.2924281984334203,0.8224543080939948
b'Joaqu?n Verges',Wanderers,1.0,0.0,181.0,291.0,2.0,0.0,1.0,0.0,0.4972375690607735,0.0,0.30927835051546393,0.0
b'Marcos Lliuya',SHO,2.0,2.0,235.0,144.0,3.0,4.0,1.0,2.0,0.7659574468085106,0.7659574468085106,0.625,1.25
b'Antonio Rojano',Real Potosí,4.0,9.0,352.0,20.0,4.0,9.0,0.0,0.0,1.0227272727272727,2.3011363636363638,0.0,0.0
b'Luis Fuentes',UNAM,19.0,8.0,752.0,188.0,22.0,12.0,3.0,4.0,2.273936170212766,0.9574468085106383,1.4361702127659575,1.9148936170212767
b'Hernan Fredes',DYJ,16.0,8.0,798.0,1104.0,27.0,22.0,11.0,14.0,1.8045112781954886,0.9022556390977443,0.8967391304347826,1.141304347826087
b'Alexis Nicol?s Castro',ALDO,12.0,16.0,631.0,1265.0,20.0,32.0,8.0,16.0,1.7115689381933439,2.282091917591125,0.5691699604743083,1.1383399209486167
b'Luis Calder?n',DCI,0.0,4.0,27.0,530.0,7.0,18.0,7.0,14.0,0.0,13.333333333333334,1.1886792452830188,2.3773584905660377
b'Alan Santos',Coritiba FBC,2.0,2.0,109.0,173.0,3.0,4.0,1.0,2.0,1.651376146788991,1.651376146788991,0.5202312138728323,1.0404624277456647
b'Marcos Delgado',DMU,0.0,1.0,92.0,92.0,0.0,6.0,0.0,5.0,0.0,0.9782608695652174,0.0,4.891304347826087
b'Alejandro Castro',UNAM,16.0,10.0,702.0,238.0,22.0,12.0,6.0,2.0,2.051282051282051,1.2820512820512822,2.26890756302521,0.7563025210084033
b'Edixon Cuevas',Trujillanos,3.0,5.0,233.0,330.0,7.0,17.0,4.0,12.0,1.1587982832618027,1.9313304721030042,1.0909090909090908,3.272727272727273
b'Lucas Algozino',USF,1.0,2.0,96.0,1788.0,26.0,23.0,25.0,21.0,0.9375,1.875,1.2583892617449663,1.0570469798657718
b'Lucas Chacana',HUR,9.0,11.0,542.0,2205.0,33.0,31.0,24.0,20.0,1.4944649446494465,1.8265682656826567,0.9795918367346939,0.8163265306122449
b'Hern?n Menosse',ROS,2.0,1.0,190.0,2655.0,38.0,29.0,36.0,28.0,0.9473684210526315,0.47368421052631576,1.2203389830508475,0.9491525423728814
b'Marcelo Bergese',Wilstermann,2.0,2.0,172.0,17.0,2.0,2.0,0.0,0.0,1.0465116279069768,1.0465116279069768,0.0,0.0
b'Emiliano Ag?ero',SMSJ,0.0,0.0,15.0,1796.0,25.0,25.0,25.0,25.0,0.0,0.0,1.252783964365256,1.252783964365256
b'Miguel Murillo',Peñarol,5.0,10.0,524.0,224.0,6.0,12.0,1.0,2.0,0.8587786259541985,1.717557251908397,0.4017857142857143,0.8035714285714286
b'Jonathan Fleita',USF,8.0,9.0,577.0,1307.0,26.0,23.0,18.0,14.0,1.2478336221837087,1.4038128249566724,1.2394797245600613,0.9640397857689365
b'Bruno Uribarri',RAF,6.0,15.0,541.0,1251.0,16.0,32.0,10.0,17.0,0.9981515711645101,2.4953789279112755,0.7194244604316546,1.223021582733813
b'Marcos Pirchio',Wilstermann,2.0,2.0,149.0,40.0,2.0,2.0,0.0,0.0,1.2080536912751678,1.2080536912751678,0.0,0.0
b'Wilson Leiva',Libertad,0.0,2.0,45.0,141.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,1.2765957446808511
b'Ernesto Alvarez',Sol de Améri,4.0,3.0,379.0,94.0,5.0,4.0,1.0,1.0,0.9498680738786279,0.712401055408971,0.9574468085106383,0.9574468085106383
b'Santiago Ascacibar',EST,36.0,13.0,2126.0,39.0,36.0,13.0,0.0,0.0,1.523988711194732,0.5503292568203199,0.0,0.0
b'Joselito Vaca',Blooming,2.0,4.0,376.0,0.0,2.0,4.0,0.0,0.0,0.4787234042553192,0.9574468085106383,0.0,0.0
b'Camilo Vargas',ARGJ,6.0,15.0,566.0,937.0,11.0,26.0,5.0,11.0,0.9540636042402827,2.385159010600707,0.48025613660619,1.056563500533618
b'Jon?s Aguirre',ROS,12.0,11.0,924.0,1921.0,38.0,29.0,26.0,18.0,1.1688311688311688,1.0714285714285714,1.2181155648099948,0.8433107756376887
b'Nicol?s Benegas',CABJ,2.0,4.0,286.0,2714.0,42.0,29.0,40.0,25.0,0.6293706293706294,1.2587412587412588,1.3264554163596167,0.8290346352247605
b'Lucas Fernandes Da Silva',PAU,4.0,0.0,34.0,1201.0,20.0,14.0,16.0,14.0,10.588235294117647,0.0,1.1990008326394672,1.0491257285595337
b'Ramiro Costa',RAF,1.0,0.0,111.0,1681.0,16.0,32.0,15.0,32.0,0.8108108108108109,0.0,0.8030933967876264,1.7132659131469363
b'David Ram?rez',GCM,7.0,5.0,204.0,1774.0,29.0,21.0,22.0,16.0,3.088235294117647,2.2058823529411766,1.116121758737317,0.8117249154453213
b'Pablo Rosales',EST,8.0,5.0,237.0,1928.0,36.0,13.0,28.0,8.0,3.037974683544304,1.8987341772151898,1.3070539419087137,0.37344398340248963
b'Paulo Albarracin',RGO,2.0,2.0,173.0,203.0,4.0,5.0,2.0,3.0,1.0404624277456647,1.0404624277456647,0.8866995073891626,1.3300492610837438
b'Jorge Luna',SMSJ,6.0,9.0,307.0,1504.0,25.0,25.0,19.0,16.0,1.758957654723127,2.6384364820846904,1.136968085106383,0.9574468085106383
b'El?as',COR,9.0,3.0,368.0,383.0,16.0,6.0,7.0,3.0,2.2010869565217392,0.7336956521739131,1.6449086161879896,0.7049608355091384
b'Patric',AMG,8.0,3.0,453.0,493.0,16.0,7.0,8.0,4.0,1.5894039735099337,0.5960264900662252,1.460446247464503,0.7302231237322515
b'Orlando Gaona Lugo',OBB,10.0,14.0,791.0,1096.0,14.0,21.0,4.0,7.0,1.1378002528445006,1.592920353982301,0.3284671532846715,0.5748175182481752
b'Felipe Carballo Ares',Nacional,7.0,8.0,454.0,490.0,10.0,10.0,3.0,2.0,1.3876651982378854,1.5859030837004404,0.5510204081632653,0.3673469387755102
b'Federico Ins?a',ARGJ,7.0,18.0,745.0,758.0,11.0,26.0,4.0,8.0,0.8456375838926175,2.174496644295302,0.47493403693931396,0.9498680738786279
b'Pedro Ulloa',SL,4.0,6.0,336.0,2491.0,41.0,34.0,37.0,28.0,1.0714285714285714,1.6071428571428572,1.336812525090325,1.011641910879165
b'Junior Sornoza',Independient,19.0,14.0,1210.0,207.0,19.0,14.0,0.0,0.0,1.4132231404958677,1.0413223140495869,0.0,0.0
b'Andy Polo',UDS,0.0,3.0,94.0,93.0,1.0,6.0,1.0,3.0,0.0,2.872340425531915,0.967741935483871,2.903225806451613
b'Jos? Leguizam?n',Olimpia,7.0,10.0,347.0,216.0,12.0,12.0,5.0,2.0,1.8155619596541788,2.5936599423631126,2.0833333333333335,0.8333333333333334
b'Carlos Cerme?o',Dep Táchira,7.0,13.0,751.0,0.0,7.0,13.0,0.0,0.0,0.8388814913448736,1.5579227696404794,0.0,0.0
b'Seba Fern?ndez',Nacional,8.0,6.0,664.0,280.0,10.0,10.0,2.0,4.0,1.0843373493975903,0.8132530120481928,0.6428571428571429,1.2857142857142858
b'J?der Rafael Obrian',TOL,0.0,1.0,90.0,850.0,12.0,11.0,12.0,10.0,0.0,1.0,1.2705882352941176,1.0588235294117647
b'Agust?n Vuletich',ARS,3.0,2.0,95.0,1694.0,23.0,19.0,20.0,17.0,2.8421052631578947,1.894736842105263,1.062573789846517,0.9031877213695395
b'Fernandinho',Gremio,5.0,5.0,180.0,568.0,10.0,10.0,5.0,5.0,2.5,2.5,0.7922535211267606,0.7922535211267606
b'Guillermo Rodr?guez',Peñarol,1.0,2.0,189.0,559.0,6.0,12.0,5.0,10.0,0.47619047619047616,0.9523809523809523,0.8050089445438283,1.6100178890876566
b'Andr?s S?nchez',Caracas,2.0,1.0,95.0,0.0,2.0,1.0,0.0,0.0,1.894736842105263,0.9473684210526315,0.0,0.0
b'Tito Valencia',BAR,1.0,1.0,104.0,85.0,2.0,2.0,1.0,1.0,0.8653846153846154,0.8653846153846154,1.0588235294117647,1.0588235294117647
b'Jorge Ortiz',IND,21.0,13.0,1404.0,754.0,30.0,14.0,9.0,1.0,1.3461538461538463,0.8333333333333334,1.0742705570291777,0.11936339522546419
b'Hibert Ru?z',UNAM,14.0,6.0,441.0,499.0,22.0,12.0,8.0,6.0,2.857142857142857,1.2244897959183674,1.4428857715430863,1.0821643286573146
b'El?as Umere',EST,4.0,2.0,98.0,2067.0,36.0,13.0,32.0,11.0,3.673469387755102,1.836734693877551,1.3933236574746009,0.47895500725689405
b'Renzo Sheput',SCL,0.0,2.0,34.0,532.0,9.0,15.0,9.0,13.0,0.0,5.294117647058823,1.5225563909774436,2.199248120300752
b'Franco Armani',NAL,34.0,8.0,1795.0,0.0,34.0,8.0,0.0,0.0,1.7047353760445683,0.4011142061281337,0.0,0.0
b'Mauricio Romero',GLP,8.0,10.0,732.0,1051.0,21.0,20.0,13.0,10.0,0.9836065573770492,1.2295081967213115,1.1132254995242625,0.8563273073263559
b'Mat?as Fritzler',HUR,27.0,25.0,2008.0,739.0,33.0,31.0,6.0,6.0,1.2101593625498008,1.1205179282868525,0.7307171853856563,0.7307171853856563
b'Ivan Gonz?lez Ferreira',Guaraní,2.0,1.0,56.0,40.0,2.0,1.0,0.0,0.0,3.2142857142857144,1.6071428571428572,0.0,0.0
b'Carlos Beltr?n',RGO,2.0,3.0,153.0,223.0,4.0,5.0,2.0,2.0,1.1764705882352942,1.7647058823529411,0.8071748878923767,0.8071748878923767
b'Robert Burbano',Emelec,9.0,13.0,455.0,490.0,18.0,19.0,9.0,6.0,1.7802197802197801,2.5714285714285716,1.653061224489796,1.1020408163265305
b'Franco Canever',ALDO,16.0,24.0,1301.0,595.0,20.0,32.0,4.0,8.0,1.1068408916218293,1.660261337432744,0.6050420168067226,1.2100840336134453
b'Franco Colela',BAN,9.0,12.0,729.0,1341.0,22.0,29.0,13.0,17.0,1.1111111111111112,1.4814814814814814,0.87248322147651,1.1409395973154361
b'Nicol?s Stefanelli',DYJ,20.0,16.0,1014.0,888.0,27.0,22.0,7.0,6.0,1.7751479289940828,1.4201183431952662,0.7094594594594594,0.6081081081081081
b'?der Balanta',CARP,21.0,17.0,1308.0,1334.0,46.0,33.0,25.0,16.0,1.444954128440367,1.1697247706422018,1.686656671664168,1.0794602698650675
b'Diego Wayar',Strongest,1.0,2.0,105.0,466.0,6.0,11.0,5.0,9.0,0.8571428571428571,1.7142857142857142,0.9656652360515021,1.738197424892704
b'Nelson Ib??ez',RAC,7.0,7.0,758.0,1969.0,49.0,37.0,42.0,30.0,0.8311345646437994,0.8311345646437994,1.919756221432199,1.3712544438801422
b'Oswaldo Chaurant',Deportivo La,2.0,5.0,188.0,474.0,8.0,9.0,6.0,4.0,0.9574468085106383,2.393617021276596,1.139240506329114,0.759493670886076
b'Agust?n Silva',Sol de Améri,5.0,4.0,473.0,0.0,5.0,4.0,0.0,0.0,0.9513742071881607,0.7610993657505285,0.0,0.0
b'Federico Le?n',ALDO,0.0,2.0,150.0,1746.0,20.0,32.0,20.0,30.0,0.0,1.2,1.0309278350515463,1.5463917525773196
b'Juan Fuentes',O'Higgins,0.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b'Hern?n Novick',Peñarol,4.0,4.0,163.0,585.0,6.0,12.0,2.0,8.0,2.208588957055215,2.208588957055215,0.3076923076923077,1.2307692307692308
b'Carlos Rol?n',Olimpia,5.0,1.0,132.0,431.0,12.0,12.0,7.0,11.0,3.409090909090909,0.6818181818181818,1.4617169373549883,2.296983758700696
b'Gabriel',SCL,18.0,20.0,845.0,-279.0,9.0,15.0,-9.0,-5.0,1.9171597633136095,2.1301775147928996,2.903225806451613,1.6129032258064515
b'Matias Rodriguez',U. de Chile,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b'Ren? Flores',Zamora,0.0,1.0,94.0,283.0,2.0,4.0,2.0,3.0,0.0,0.9574468085106383,0.6360424028268551,0.9540636042402827
b'H?ctor Fertoli',NOB,3.0,6.0,474.0,1405.0,22.0,23.0,19.0,17.0,0.569620253164557,1.139240506329114,1.217081850533808,1.0889679715302492
b'Nicol?s Schiappacase',River Plate,6.0,14.0,604.0,54.0,6.0,14.0,0.0,0.0,0.8940397350993378,2.0860927152317883,0.0,0.0
b'Santiago Brunelli',Plaza Coloni,1.0,1.0,188.0,0.0,1.0,1.0,0.0,0.0,0.4787234042553192,0.4787234042553192,0.0,0.0
b'Christian Flores',Caracas,2.0,1.0,78.0,17.0,2.0,1.0,0.0,0.0,2.3076923076923075,1.1538461538461537,0.0,0.0
b'Ricardo Centurion',CABJ,17.0,10.0,778.0,2222.0,42.0,29.0,25.0,19.0,1.9665809768637532,1.1568123393316196,1.0126012601260126,0.7695769576957696
b'Elkin Blanco',NAL,1.0,2.0,155.0,1640.0,34.0,8.0,33.0,6.0,0.5806451612903226,1.1612903225806452,1.8109756097560976,0.32926829268292684
b'Gustavo Torres',MGR,1.0,2.0,86.0,477.0,2.0,12.0,1.0,10.0,1.0465116279069768,2.0930232558139537,0.18867924528301888,1.8867924528301887
b'Jos? San R?man',HUR,23.0,17.0,1683.0,1064.0,33.0,31.0,10.0,14.0,1.2299465240641712,0.9090909090909091,0.8458646616541353,1.1842105263157894
b'Marcos Gelabert',SMSJ,20.0,18.0,1225.0,586.0,25.0,25.0,5.0,7.0,1.469387755102041,1.3224489795918368,0.7679180887372014,1.075085324232082
b'German Mera',DCI,7.0,18.0,536.0,21.0,7.0,18.0,0.0,0.0,1.1753731343283582,3.0223880597014925,0.0,0.0
b'Fernando Zuqui',GCM,35.0,21.0,1792.0,186.0,29.0,21.0,-6.0,0.0,1.7578125,1.0546875,-2.903225806451613,0.0
b'Yerson Opazo',O'Higgins,0.0,0.0,21.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b'Juan Quiroga',OBB,8.0,12.0,870.0,1017.0,14.0,21.0,6.0,9.0,0.8275862068965517,1.2413793103448276,0.5309734513274337,0.7964601769911505
b'Leandro Maygua',Bolívar,4.0,2.0,285.0,655.0,14.0,14.0,10.0,12.0,1.263157894736842,0.631578947368421,1.3740458015267176,1.6488549618320612
b'Wilder Salazar',Real Potosí,4.0,9.0,296.0,76.0,4.0,9.0,0.0,0.0,1.2162162162162162,2.7364864864864864,0.0,0.0
b'Shadi Shaban',Palestino,1.0,1.0,19.0,452.0,7.0,3.0,6.0,2.0,4.7368421052631575,4.7368421052631575,1.1946902654867257,0.39823008849557523
b'Ivan Huayhuata',Sol de Améri,1.0,1.0,94.0,379.0,5.0,4.0,4.0,3.0,0.9574468085106383,0.9574468085106383,0.9498680738786279,0.712401055408971
b'Jes?s Jos? David M?ndez',IND,13.0,9.0,887.0,1271.0,30.0,14.0,17.0,5.0,1.3190529875986472,0.9131905298759865,1.2037765538945713,0.35405192761605037
b'Cristian Garc?a',QUI,3.0,7.0,267.0,1614.0,24.0,38.0,21.0,31.0,1.0112359550561798,2.359550561797753,1.171003717472119,1.728624535315985
b'Emilio Hern?ndez',SMSJ,2.0,1.0,103.0,1708.0,25.0,25.0,23.0,24.0,1.7475728155339805,0.8737864077669902,1.211943793911007,1.2646370023419204
b'Ignacio Fern?ndez',CARP,36.0,25.0,1536.0,1106.0,46.0,33.0,10.0,8.0,2.109375,1.46484375,0.8137432188065099,0.650994575045208
b'Pablo M?guez',OBB,11.0,20.0,1459.0,428.0,14.0,21.0,3.0,1.0,0.67854694996573,1.2337217272104182,0.6308411214953271,0.2102803738317757
b'Matheus Reis',PAU,1.0,2.0,19.0,1216.0,20.0,14.0,19.0,12.0,4.7368421052631575,9.473684210526315,1.40625,0.8881578947368421
b'Leonardo Silva',AMG,12.0,7.0,853.0,93.0,16.0,7.0,4.0,0.0,1.2661195779601406,0.738569753810082,3.870967741935484,0.0
b'Pablo Santillo',DYJ,8.0,7.0,426.0,1476.0,27.0,22.0,19.0,15.0,1.6901408450704225,1.4788732394366197,1.1585365853658536,0.9146341463414634
b'Patricio Arce',MGR,0.0,4.0,78.0,485.0,2.0,12.0,2.0,8.0,0.0,4.615384615384615,0.3711340206185567,1.4845360824742269
b'Mart?n Galmarini',TIG,11.0,14.0,1156.0,729.0,23.0,23.0,12.0,9.0,0.856401384083045,1.0899653979238755,1.4814814814814814,1.1111111111111112
b'Rom?n',LAN,30.0,11.0,1761.0,401.0,33.0,14.0,3.0,3.0,1.5332197614991483,0.5621805792163543,0.6733167082294265,0.6733167082294265
b'Guillermo Beltr?n',Cerro Porteñ,17.0,10.0,759.0,373.0,17.0,13.0,0.0,3.0,2.015810276679842,1.1857707509881423,0.0,0.7238605898123325
b'V?ctor Ayala',LAN,13.0,3.0,467.0,1695.0,33.0,14.0,20.0,11.0,2.5053533190578157,0.5781584582441114,1.0619469026548674,0.584070796460177
b'Gonzalo Bueno',EST,1.0,1.0,73.0,2092.0,36.0,13.0,35.0,12.0,1.2328767123287672,1.2328767123287672,1.505736137667304,0.5162523900573613
b'Lucas C?ndido',AMG,1.0,1.0,26.0,920.0,16.0,7.0,15.0,6.0,3.4615384615384617,3.4615384615384617,1.4673913043478262,0.5869565217391305
b'Lorenzo Frutos',Sol de Améri,2.0,0.0,43.0,430.0,5.0,4.0,3.0,4.0,4.186046511627907,0.0,0.627906976744186,0.8372093023255814
b'Sebasti?n Sosa',ROS,29.0,35.0,2175.0,670.0,38.0,29.0,9.0,-6.0,1.2,1.4482758620689655,1.208955223880597,-0.8059701492537313
b'Ram?n Mierez',TIG,3.0,1.0,91.0,1794.0,23.0,23.0,20.0,22.0,2.967032967032967,0.989010989010989,1.0033444816053512,1.1036789297658862
b'Said Llambay',OBB,0.0,1.0,70.0,1817.0,14.0,21.0,14.0,20.0,0.0,1.2857142857142858,0.693450742982939,0.9906439185470556
b'Luis Escalada',U. Católica,1.0,2.0,187.0,1.0,1.0,2.0,0.0,0.0,0.48128342245989303,0.9625668449197861,0.0,0.0
b'Emir Faccioli',USF,5.0,8.0,236.0,1648.0,26.0,23.0,21.0,15.0,1.9067796610169492,3.0508474576271185,1.1468446601941749,0.8191747572815534
b'Emanuel Cecchini',BAN,5.0,3.0,437.0,1633.0,22.0,29.0,17.0,26.0,1.0297482837528604,0.6178489702517163,0.9369259032455604,1.4329454990814452
b'Daniel Giraldo',DCI,0.0,4.0,35.0,522.0,7.0,18.0,7.0,14.0,0.0,10.285714285714286,1.206896551724138,2.413793103448276
b'Bruno Moraes',Santa Cruz F,1.0,0.0,27.0,256.0,1.0,2.0,0.0,2.0,3.3333333333333335,0.0,0.0,0.703125
b'Arquimedes Figuera',Deportivo La,6.0,4.0,440.0,222.0,8.0,9.0,2.0,5.0,1.2272727272727273,0.8181818181818182,0.8108108108108109,2.027027027027027
